review_id,platform,aspect,topic_id,sentiment
2245,unknown,h someone,0,negative
2245,unknown,pelican pointe,-1,negative
2245,unknown,ashamed romance main character,-1,negative
2245,unknown,h secret ridiculous child,0,negative
2245,unknown,father,0,negative
2245,unknown,h father,0,negative
2245,unknown,villain,-1,negative
2245,unknown,something,0,negative
2245,unknown,book,-1,negative
2245,unknown,series,0,negative
2245,unknown,reason,0,negative
2245,unknown,h archaeologist,-1,negative
2245,unknown,whole mix idea,0,negative
2245,unknown,different result,0,negative
2245,unknown,everyone,-1,negative
2245,unknown,you,0,negative
2245,unknown,love story,-1,negative
2245,unknown,depth,0,negative
2245,unknown,kill ghost character book,-1,negative
2245,unknown,h sheriff area,0,negative
2245,unknown,bomb explosion house,0,negative
2246,unknown,fact murderer,0,negative
2246,unknown,role,0,negative
2246,unknown,strip club kylie,0,negative
2246,unknown,murdererthis,0,negative
2246,unknown,first night stacy,0,negative
2246,unknown,scary dangerous recklesstheres,-1,negative
2246,unknown,request,0,negative
2246,unknown,close character,0,negative
2246,unknown,vip room,0,negative
2246,unknown,kylie,0,negative
2246,unknown,regular detective travis,0,negative
2246,unknown,identical twin,0,negative
2246,unknown,man,0,negative
2246,unknown,lengthy back story,2,negative
2246,unknown,whole switcharoo thing lot,0,negative
2246,unknown,hot seat,0,negative
2246,unknown,who,0,negative
2246,unknown,murder scene,-1,negative
2246,unknown,she,-1,negative
2246,unknown,broken leg,0,negative
2246,unknown,one stacys,0,negative
2246,unknown,right story,-1,negative
2246,unknown,lot story,-1,negative
2246,unknown,kylie hot water,0,negative
2246,unknown,stacy,0,negative
2246,unknown,part,0,negative
2246,unknown,murderer thing,-1,negative
2246,unknown,kylie work idea,-1,negative
2246,unknown,twin sister stacy,0,negative
2246,unknown,lap dance,0,negative
2246,unknown,still connection stacy kylie,0,negative
2246,unknown,board explaining thing way,0,negative
2246,unknown,job,-1,negative
2246,unknown,smack,0,negative
2246,unknown,next killer list,-1,negative
2246,unknown,that,0,negative
2246,unknown,middle investigation,0,negative
2246,unknown,place,-1,negative
2246,unknown,kylie intention,0,negative
2246,unknown,identity,0,negative
2246,unknown,telling,-1,negative
2246,unknown,stacys,0,negative
2246,unknown,regular hope,0,negative
2246,unknown,lying cop,0,negative
2247,unknown,author,-1,negative
2247,unknown,shade,0,negative
2247,unknown,second book,1,negative
2247,unknown,book,-1,negative
2247,unknown,plot,-1,negative
2247,unknown,style error,0,negative
2248,unknown,handsome man,0,negative
2248,unknown,awoke nightmare series,-1,negative
2248,unknown,artist parttime teacher,-1,negative
2248,unknown,someone,-1,negative
2248,unknown,modern writing edge,-1,negative
2248,unknown,static music vapour,0,negative
2248,unknown,life crossroad life,0,negative
2248,unknown,sign jack spirit guide,-1,negative
2248,unknown,kim,0,negative
2248,unknown,computer company technician,0,negative
2248,unknown,hand racing heart,0,negative
2248,unknown,one favourite author,-1,negative
2248,unknown,herauthors,0,negative
2248,unknown,motion sickness,0,negative
2248,unknown,nagging vision haunting,-1,negative
2248,unknown,easier deal withvienna,0,negative
2248,unknown,dreamsshe,0,negative
2248,unknown,one moment,0,negative
2248,unknown,woman,0,negative
2248,unknown,ignore,0,negative
2248,unknown,belief,0,negative
2248,unknown,everything,0,negative
2248,unknown,strange nightmare,-1,negative
2248,unknown,secret self,0,negative
2248,unknown,aka michelle ann hollstein,0,negative
2248,unknown,little yellow pill mouth,0,negative
2248,unknown,sincemeanwhile kim,0,negative
2248,unknown,dothis,0,negative
2248,unknown,held moment,0,negative
2248,unknown,information nathan,-1,negative
2248,unknown,screaming help bang wall,-1,negative
2248,unknown,california find,0,negative
2248,unknown,vienna doshes trouble jack,0,negative
2248,unknown,lead supernatural event,-1,negative
2248,unknown,calm rapid beating heart,0,negative
2248,unknown,voice,0,negative
2248,unknown,transparentoh,0,negative
2248,unknown,store reading library,-1,negative
2248,unknown,signthe lamp nightstand,0,negative
2248,unknown,outside bedroom window,0,negative
2248,unknown,clue bloody murdered girl,-1,negative
2248,unknown,hell,0,negative
2248,unknown,herthe story action,-1,negative
2248,unknown,even worse thought,0,negative
2248,unknown,uptight dad,0,negative
2248,unknown,date murderer coworker,-1,negative
2248,unknown,straight bed,0,negative
2248,unknown,barely whisper kim concentrate,0,negative
2248,unknown,author,-1,negative
2248,unknown,strange event,0,negative
2248,unknown,hurt herwhat,-1,negative
2248,unknown,you,0,negative
2248,unknown,jack,-1,negative
2248,unknown,interesting character,-1,negative
2248,unknown,help,0,negative
2248,unknown,unknown supernatural realm,0,negative
2248,unknown,purse something,0,negative
2248,unknown,bright green eye,0,negative
2248,unknown,flicker,0,negative
2248,unknown,murderer haunting vision girl,-1,negative
2248,unknown,deep breath,0,negative
2248,unknown,one,0,negative
2248,unknown,back alley,0,negative
2248,unknown,work,-1,negative
2248,unknown,thin air poof,0,negative
2248,unknown,scaring daylight herkim,0,negative
2248,unknown,young girl vienna,0,negative
2248,unknown,she,-1,negative
2248,unknown,something,0,negative
2248,unknown,dream haunting,-1,negative
2248,unknown,youthe bedside light,0,negative
2248,unknown,attention mirror,0,negative
2248,unknown,bunny bunny,0,negative
2248,unknown,god kim,0,negative
2248,unknown,separate location vienna trouble,-1,negative
2248,unknown,youjack,0,negative
2248,unknown,way,0,negative
2248,unknown,chorus cricket,0,negative
2248,unknown,ghost unseen phenomenon,0,negative
2249,unknown,author,-1,negative
2249,unknown,story nothing,-1,negative
2249,unknown,weakest one bought fact,-1,negative
2249,unknown,way,0,negative
2249,unknown,book,-1,negative
2249,unknown,hate,0,negative
2251,unknown,maybe bos,0,negative
2251,unknown,turn pageyours,0,negative
2251,unknown,met opie hooked waded,0,negative
2251,unknown,soon id,0,negative
2251,unknown,fan,0,negative
2251,unknown,frappeat word,0,negative
2251,unknown,zombie iwo jima meaty,-1,negative
2251,unknown,whole historical horror trope,-1,negative
2252,unknown,hero villain victim,-1,negative
2252,unknown,written way story,-1,negative
2252,unknown,reality wwii discrimination,-1,negative
2252,unknown,lot,-1,negative
2252,unknown,book,-1,negative
2252,unknown,every character developed way,-1,negative
2253,unknown,momentsgotta,0,negative
2253,unknown,part nowplease,0,negative
2253,unknown,junkythis book,1,negative
2253,unknown,snake attack,0,negative
2253,unknown,grass,0,negative
2254,unknown,food,-1,negative
2254,unknown,worst service,0,negative
2255,unknown,appointment,0,negative
2255,unknown,car list message,0,negative
2255,unknown,work eve,0,negative
2255,unknown,good doctor,0,negative
2256,unknown,mood,0,negative
2256,unknown,milwaukee beast typo,0,negative
2256,unknown,little levity horror suspense,-1,negative
2256,unknown,wont recognizable boy,0,negative
2256,unknown,what,0,negative
2256,unknown,meanevans,0,negative
2256,unknown,good description,0,negative
2256,unknown,ivy thrown window,0,negative
2256,unknown,dead jail cell thing,0,negative
2256,unknown,she,-1,negative
2256,unknown,doneone thing,0,negative
2256,unknown,story,-1,negative
2256,unknown,quickly biggest shock,0,negative
2256,unknown,darkness,0,negative
2256,unknown,real life,0,negative
2256,unknown,poor heart,0,negative
2256,unknown,fan horror,-1,negative
2256,unknown,two younger brother,0,negative
2256,unknown,buddy,0,negative
2256,unknown,epic full length novel,-1,negative
2256,unknown,straight lineonce author,-1,negative
2256,unknown,crawl back light darkness,0,negative
2256,unknown,you,0,negative
2256,unknown,ivy,0,negative
2256,unknown,raw wriggling treat,-1,negative
2256,unknown,water killer,0,negative
2256,unknown,everything,0,negative
2256,unknown,glance evans,0,negative
2256,unknown,town,-1,negative
2256,unknown,author story,-1,negative
2256,unknown,evans,0,negative
2257,unknown,secret second thought,0,negative
2257,unknown,totally hooked story,2,negative
2257,unknown,bad aspen thought,0,negative
2257,unknown,something,0,negative
2257,unknown,escape,-1,negative
2257,unknown,pain,0,negative
2257,unknown,total dick,0,negative
2258,unknown,age lol,0,negative
2258,unknown,upside someone,0,negative
2258,unknown,every good story,2,negative
2258,unknown,world,-1,negative
2258,unknown,difficult task mysterious flu,-1,negative
2258,unknown,kellie journal entry,-1,negative
2258,unknown,zombie,-1,negative
2258,unknown,close worried kellie,0,negative
2258,unknown,citythe writer amazing job,1,negative
2258,unknown,something,0,negative
2258,unknown,year old girl diary,-1,negative
2258,unknown,page,-1,negative
2258,unknown,cake way,0,negative
2258,unknown,chill,0,negative
2258,unknown,much intense download book,-1,negative
2258,unknown,imagined self shoe seeing,0,negative
2258,unknown,kellie,0,negative
2258,unknown,thing,-1,negative
2258,unknown,entire world,0,negative
2259,unknown,long illegal thing,0,negative
2259,unknown,deeper deeper trouble,0,negative
2259,unknown,good paying job,0,negative
2259,unknown,write justs,-1,negative
2259,unknown,murder,-1,negative
2259,unknown,great guy,0,negative
2260,unknown,dining,-1,negative
2260,unknown,bicyclist bladers jogger stroller,0,negative
2260,unknown,visit nope,0,negative
2260,unknown,large beach umbrella,0,negative
2260,unknown,better food,0,negative
2260,unknown,top beach umbrella,0,negative
2260,unknown,right strand,0,negative
2260,unknown,table server,-1,negative
2260,unknown,aggressive birdstry,0,negative
2260,unknown,aggressive pigeon gull gull,0,negative
2260,unknown,server,0,negative
2260,unknown,great location beach,0,negative
2260,unknown,frill,0,negative
2261,unknown,majority food,0,negative
2262,unknown,book finished story cheat,-1,negative
2262,unknown,buy book,-1,negative
2263,unknown,child environment,0,negative
2264,unknown,timesthe interaction,0,negative
2264,unknown,little temper tantrum care,0,negative
2264,unknown,several sitting,0,negative
2264,unknown,exclamation,0,negative
2264,unknown,bland silly dialogue,0,negative
2264,unknown,bookthe character shallow story,-1,negative
2264,unknown,nothing,0,negative
2264,unknown,wild foot,0,negative
2264,unknown,nonexcitingthe h,0,negative
2265,unknown,antiquated resume,0,negative
2265,unknown,dead powerful book tell,-1,negative
2266,unknown,ella,-1,negative
2266,unknown,suicidal manneri hope,0,negative
2266,unknown,soap opera,-1,negative
2266,unknown,upper middle class home,0,negative
2266,unknown,everyone else question,0,negative
2266,unknown,ask parent,0,negative
2266,unknown,she,-1,negative
2266,unknown,one series,0,negative
2266,unknown,way,0,negative
2266,unknown,loose end,0,negative
2266,unknown,one disappointed phillip character,-1,negative
2266,unknown,skilled kleptomaniacand,0,negative
2266,unknown,next book,1,negative
2266,unknown,everyone,-1,negative
2267,unknown,deleted chapter,-1,negative
2267,unknown,hard follow mention chock,0,negative
2268,unknown,disappointed bertuccis wait staff,0,negative
2268,unknown,bank account,0,negative
2268,unknown,week,0,negative
2268,unknown,wife,-1,negative
2268,unknown,u place,-1,negative
2269,unknown,cam,-1,negative
2269,unknown,fact charming man,0,negative
2269,unknown,ever behaving way,0,negative
2269,unknown,previous review book,-1,negative
2269,unknown,twist thing,-1,negative
2269,unknown,back life good job,0,negative
2269,unknown,boundary,0,negative
2269,unknown,addicted series,-1,negative
2269,unknown,ellie bidding,0,negative
2269,unknown,goal spite thing,-1,negative
2269,unknown,firmly team cam,-1,negative
2269,unknown,quite hard shooting scar,0,negative
2269,unknown,scar,0,negative
2269,unknown,close old bos travis,0,negative
2269,unknown,much care ellie,0,negative
2269,unknown,even previous two book,1,negative
2269,unknown,life risk,0,negative
2269,unknown,bold trick,0,negative
2269,unknown,every minute thrill ride,0,negative
2269,unknown,something,0,negative
2269,unknown,little know cam,0,negative
2269,unknown,doubt fantastic author,-1,negative
2269,unknown,ellie falling trick,-1,negative
2269,unknown,outcome series,-1,negative
2269,unknown,javier scare crap,-1,negative
2269,unknown,start,0,negative
2269,unknown,bad thing,0,negative
2269,unknown,desperate measure,0,negative
2269,unknown,scared thing,-1,negative
2269,unknown,journey,-1,negative
2269,unknown,glad discovered book,1,negative
2269,unknown,old feeling,0,negative
2269,unknown,hooked moment,0,negative
2269,unknown,psycho,-1,negative
2269,unknown,long time,0,negative
2269,unknown,story sucker,2,negative
2269,unknown,scar emotional roller coaster,-1,negative
2269,unknown,he,0,negative
2269,unknown,revenge,0,negative
2269,unknown,ellies,-1,negative
2269,unknown,fan cam book action,-1,negative
2269,unknown,one thing love series,-1,negative
2269,unknown,you,0,negative
2269,unknown,update,0,negative
2269,unknown,ill rereading future,-1,negative
2269,unknown,much choice,0,negative
2269,unknown,hour,0,negative
2269,unknown,turn,0,negative
2269,unknown,desperate know,0,negative
2269,unknown,even time lot reason,0,negative
2269,unknown,javier torture,-1,negative
2269,unknown,risk,0,negative
2269,unknown,life,-1,negative
2269,unknown,help,0,negative
2269,unknown,free javiers,0,negative
2269,unknown,definitely dark side feel,0,negative
2269,unknown,sake javier plan,0,negative
2269,unknown,chance,0,negative
2269,unknown,every street,0,negative
2269,unknown,toi,0,negative
2270,unknown,matteredno recommendation fact shame,-1,negative
2270,unknown,three hour,0,negative
2270,unknown,much first place,0,negative
2270,unknown,anyone superficial real life,0,negative
2270,unknown,rather part,0,negative
2270,unknown,screw finished book,1,negative
2270,unknown,internal battle,0,negative
2270,unknown,nephilim world,0,negative
2270,unknown,next point,0,negative
2270,unknown,minor insignificant detail,0,negative
2270,unknown,team,-1,negative
2270,unknown,suspense passion,-1,negative
2270,unknown,going party,-1,negative
2270,unknown,couple fall eachothers,0,negative
2270,unknown,whatever,0,negative
2270,unknown,nothing,0,negative
2270,unknown,loathing hate,0,negative
2270,unknown,sudden use power,0,negative
2270,unknown,reviewsyou,0,negative
2270,unknown,two hottest boy,0,negative
2270,unknown,first bad review,-1,negative
2270,unknown,best friend two boyfriend,0,negative
2270,unknown,mystery guy secret eye,-1,negative
2270,unknown,little nothing,0,negative
2270,unknown,book pfftfirst crap,-1,negative
2270,unknown,shake sense,0,negative
2270,unknown,you,0,negative
2270,unknown,five lie,0,negative
2270,unknown,five minute meeting town,0,negative
2270,unknown,stupid book,-1,negative
2270,unknown,everyone,-1,negative
2270,unknown,entire life,0,negative
2270,unknown,lot vapid teenage girl,0,negative
2270,unknown,onthis book,1,negative
2270,unknown,actually bit enraged book,-1,negative
2270,unknown,arm,0,negative
2270,unknown,connection,0,negative
2270,unknown,scratch read book,1,negative
2270,unknown,another thing,0,negative
2270,unknown,first sight,0,negative
2270,unknown,mind,0,negative
2271,unknown,peter pumpkin piper,-1,negative
2271,unknown,whale,0,negative
2271,unknown,piper change fallen angle,-1,negative
2271,unknown,trapped puppet,0,negative
2272,unknown,whatever reason,0,negative
2272,unknown,many reason,0,negative
2272,unknown,circumstance something,0,negative
2272,unknown,everyone,-1,negative
2273,unknown,idea selling craft,-1,negative
2273,unknown,book,-1,negative
2274,unknown,book,-1,negative
2274,unknown,everything,0,negative
2275,unknown,editor,-1,negative
2275,unknown,rate book low author,-1,negative
2275,unknown,whatever storyline,-1,negative
2275,unknown,anything,0,negative
2275,unknown,sample chapter,-1,negative
2275,unknown,two book,1,negative
2275,unknown,great deal time,-1,negative
2275,unknown,job offer,0,negative
2275,unknown,one star hope author,-1,negative
2275,unknown,critique advantage,-1,negative
2276,unknown,story touch romance,-1,negative
2276,unknown,sweeney,0,negative
2276,unknown,good story rae,-1,negative
2276,unknown,little humor,0,negative
2276,unknown,one amys teacher,0,negative
2277,unknown,emotion,-1,negative
2277,unknown,part part,0,negative
2277,unknown,weird thought series,-1,negative
2278,unknown,negotiation track head protagonist,-1,negative
2278,unknown,friend,0,negative
2278,unknown,mistake,0,negative
2278,unknown,one,0,negative
2278,unknown,homeif,0,negative
2278,unknown,she,-1,negative
2278,unknown,they,0,negative
2278,unknown,uncle,0,negative
2278,unknown,negotiation,0,negative
2278,unknown,reputation,0,negative
2278,unknown,whore,-1,negative
2278,unknown,innocent act,0,negative
2278,unknown,young nd mistake,0,negative
2278,unknown,one night stand,0,negative
2278,unknown,author others,-1,negative
2278,unknown,jack forgivenessunderstanding,0,negative
2278,unknown,normal st mistake mind,-1,negative
2278,unknown,seean innocent girl,0,negative
2278,unknown,money excuse,0,negative
2278,unknown,encounter,0,negative
2278,unknown,negotiated marriage,-1,negative
2279,unknown,sequel,-1,negative
2280,unknown,many forbidden book,1,negative
2280,unknown,wonder,0,negative
2281,unknown,attention question,0,negative
2281,unknown,great series,-1,negative
2281,unknown,life flair alpha,0,negative
2281,unknown,loop,0,negative
2281,unknown,mind character,-1,negative
2282,unknown,heart attack,0,negative
2282,unknown,job investigation,0,negative
2282,unknown,car father business partner,-1,negative
2282,unknown,chase,0,negative
2282,unknown,angel fire,-1,negative
2282,unknown,she,-1,negative
2282,unknown,trouble love way,0,negative
2282,unknown,leave absence job,0,negative
2282,unknown,saying,-1,negative
2282,unknown,boss goddaughter,0,negative
2282,unknown,edge seat action,0,negative
2282,unknown,attraction,0,negative
2282,unknown,filled conflict,0,negative
2282,unknown,that,0,negative
2282,unknown,mixed signal,0,negative
2283,unknown,thing,-1,negative
2283,unknown,shop shody job,0,negative
2283,unknown,cabin air filter,0,negative
2283,unknown,fixed shop,0,negative
2283,unknown,car guy,0,negative
2283,unknown,catalytic converter cost,0,negative
2283,unknown,brake fluid change,0,negative
2284,unknown,length event pregnancy,0,negative
2284,unknown,three star historical content,-1,negative
2284,unknown,methis,0,negative
2284,unknown,emmas child emma,0,negative
2284,unknown,winter josiah,0,negative
2284,unknown,gun,0,negative
2284,unknown,author accurate portrayal character,-1,negative
2284,unknown,spoiled brat josiah,0,negative
2284,unknown,she,-1,negative
2284,unknown,book,-1,negative
2284,unknown,possibleemma,0,negative
2284,unknown,baby move,0,negative
2284,unknown,twentyyear old man,0,negative
2284,unknown,wild trapper,0,negative
2284,unknown,everyone,-1,negative
2284,unknown,possibly young author,-1,negative
2284,unknown,two doll,0,negative
2284,unknown,help,0,negative
2284,unknown,emma,0,negative
2284,unknown,oddalso,0,negative
2284,unknown,one thought,0,negative
2284,unknown,month finding mother,0,negative
2284,unknown,mother,-1,negative
2285,unknown,illegal substance,0,negative
2286,unknown,book,-1,negative
2286,unknown,horror movie,-1,negative
2286,unknown,nothing,0,negative
2287,unknown,kyrin something,0,negative
2287,unknown,memory,0,negative
2287,unknown,evil dimension,0,negative
2287,unknown,armor suppliesi,0,negative
2287,unknown,something,0,negative
2287,unknown,sense,0,negative
2287,unknown,go knight match herif,0,negative
2287,unknown,dangerous paragoy dimension sithias,0,negative
2287,unknown,consortium dimension flail,0,negative
2287,unknown,next book,1,negative
2287,unknown,evil god,0,negative
2287,unknown,brain hallucinating,0,negative
2288,unknown,right broken beauty,0,negative
2288,unknown,dramatic start,-1,negative
2288,unknown,broken world,0,negative
2288,unknown,unwanted pregnancy,0,negative
2288,unknown,she,-1,negative
2288,unknown,awakens truth family,-1,negative
2288,unknown,something,0,negative
2288,unknown,mean house story,2,negative
2288,unknown,suddenly offered thing,0,negative
2288,unknown,mirror,0,negative
2288,unknown,everyone agenda mia,0,negative
2288,unknown,world star,0,negative
2288,unknown,answer,0,negative
2288,unknown,seriesthe next book,-1,negative
2288,unknown,everything,0,negative
2288,unknown,tell,0,negative
2288,unknown,find,0,negative
2288,unknown,beautiful woman,-1,negative
2288,unknown,outwhat family,0,negative
2289,unknown,going buy,0,negative
2289,unknown,stated entiled lifetime update,-1,negative
2289,unknown,perfectly usable system,0,negative
2289,unknown,redownload book show,-1,negative
2289,unknown,star,-1,negative
2289,unknown,june page,-1,negative
2289,unknown,amazon,-1,negative
2290,unknown,miscarriage,0,negative
2290,unknown,well gathering beach house,0,negative
2290,unknown,year,0,negative
2290,unknown,annually beach house,-1,negative
2290,unknown,time,-1,negative
2290,unknown,danny,0,negative
2290,unknown,five friend,0,negative
2290,unknown,future one,0,negative
2290,unknown,situation clear author,-1,negative
2290,unknown,stage outcome,0,negative
2290,unknown,suicide,0,negative
2290,unknown,touch,0,negative
2290,unknown,character relatable unique reader,-1,negative
2290,unknown,tough issue,0,negative
2290,unknown,everyone,-1,negative
2290,unknown,dannys,0,negative
2290,unknown,right suicide fight,0,negative
2290,unknown,home fear,0,negative
2290,unknown,lacey gavin,-1,negative
2290,unknown,word,0,negative
2290,unknown,demon,0,negative
2290,unknown,knowledge,-1,negative
2291,unknown,course,0,negative
2291,unknown,life time,-1,negative
2291,unknown,course history,-1,negative
2291,unknown,life people,-1,negative
2291,unknown,event,0,negative
2292,unknown,fresco ordinary kid,0,negative
2292,unknown,patti larsen,0,negative
2292,unknown,spite addiction,0,negative
2292,unknown,he,0,negative
2292,unknown,choice,0,negative
2292,unknown,everyone,-1,negative
2293,unknown,something reviewer read,-1,negative
2293,unknown,bit lacking depth,0,negative
2293,unknown,book,-1,negative
2293,unknown,one time band campmaybe,0,negative
2294,unknown,rather short story,-1,negative
2294,unknown,strangle grandmother,0,negative
2294,unknown,sex scene,-1,negative
2294,unknown,she,-1,negative
2294,unknown,box chocolate,0,negative
2294,unknown,forrest gump leave sun,0,negative
2294,unknown,person,-1,negative
2294,unknown,book lot fun villain,-1,negative
2294,unknown,life,-1,negative
2294,unknown,old smirk wife,0,negative
2294,unknown,justbad,0,negative
2295,unknown,worst mexican food,0,negative
2295,unknown,ever life taco bell,0,negative
2295,unknown,knew chip salsa,0,negative
2295,unknown,mix cheese,0,negative
2295,unknown,good left,0,negative
2295,unknown,use,-1,negative
2296,unknown,god,0,negative
2296,unknown,society,0,negative
2296,unknown,novel,-1,negative
2296,unknown,contagious intimate transmission,0,negative
2296,unknown,nowhere else place,0,negative
2296,unknown,know murder,0,negative
2296,unknown,simple enough rule,0,negative
2296,unknown,killer longand element,-1,negative
2296,unknown,initially society,0,negative
2296,unknown,dangerous element,-1,negative
2296,unknown,encounter individual hold element,0,negative
2296,unknown,control magic disease,-1,negative
2296,unknown,one element stick,0,negative
2296,unknown,small stricture,0,negative
2296,unknown,particular individual magic,0,negative
2296,unknown,intermarry element mix offspring,0,negative
2296,unknown,element fire,0,negative
2296,unknown,university magic heroine ria,0,negative
2296,unknown,murder victim,-1,negative
2296,unknown,reader,-1,negative
2296,unknown,naturally odds,0,negative
2296,unknown,oneif temporarilyby murder,0,negative
2296,unknown,dreadedeven point,0,negative
2296,unknown,element,0,negative
2296,unknown,hardly ever idealand people,-1,negative
2296,unknown,people,-1,negative
2296,unknown,science embrace concept rule,0,negative
2296,unknown,cure magic disease,0,negative
2296,unknown,characterization issue,-1,negative
2296,unknown,possessed element,0,negative
2296,unknown,university,0,negative
2296,unknown,university magic student,0,negative
2296,unknown,paula,-1,negative
2297,unknown,shocker end,0,negative
2297,unknown,memory,0,negative
2297,unknown,she,-1,negative
2297,unknown,itshe,0,negative
2297,unknown,child,-1,negative
2297,unknown,woman,0,negative
2297,unknown,redundant,0,negative
2297,unknown,handcuffed sheik,-1,negative
2297,unknown,amnesia,0,negative
2297,unknown,know,0,negative
2298,unknown,souththe novel change perspective,-1,negative
2298,unknown,clear book,-1,negative
2298,unknown,civil war book attempt,1,negative
2298,unknown,difficult time,0,negative
2298,unknown,plantation,-1,negative
2298,unknown,track,0,negative
2298,unknown,nearly chapter,-1,negative
2298,unknown,easy read,-1,negative
2298,unknown,sway,0,negative
2298,unknown,book,-1,negative
2298,unknown,pieceon surface novel,-1,negative
2298,unknown,mysterious location reader,-1,negative
2298,unknown,traditional story,-1,negative
2298,unknown,mysterious way,0,negative
2298,unknown,looking hand,0,negative
2298,unknown,slave,0,negative
2298,unknown,perspective change voice,0,negative
2298,unknown,slaveholder,0,negative
2298,unknown,place,-1,negative
2298,unknown,one particular slaveholder,-1,negative
2299,unknown,wrong porsha porsha,0,negative
2299,unknown,boy,0,negative
2299,unknown,serious porsha,0,negative
2299,unknown,saw porsha,0,negative
2299,unknown,live man,0,negative
2299,unknown,monica,0,negative
2299,unknown,single woman,0,negative
2299,unknown,nice trifling,0,negative
2299,unknown,great advice,0,negative
2299,unknown,john keith know,0,negative
2299,unknown,couple relationship,0,negative
2299,unknown,everybody,-1,negative
2299,unknown,bad porsha story progress,-1,negative
2299,unknown,balled wifey smh,0,negative
2299,unknown,that,0,negative
2299,unknown,part,0,negative
2300,unknown,gulf,0,negative
2300,unknown,pant love,0,negative
2301,unknown,appointed time,0,negative
2301,unknown,lot minute roll,0,negative
2301,unknown,waiting room,-1,negative
2301,unknown,car,-1,negative
2301,unknown,totally blank look,0,negative
2301,unknown,walked door,0,negative
2301,unknown,front counter,-1,negative
2301,unknown,place,-1,negative
2302,unknown,agree desperate action,0,negative
2302,unknown,people,-1,negative
2302,unknown,editing,0,negative
2302,unknown,one round,0,negative
2302,unknown,solid story zombie apocalypse,-1,negative
2302,unknown,action scene,-1,negative
2304,unknown,almost every page,-1,negative
2304,unknown,pay material,-1,negative
2304,unknown,cora leaf,0,negative
2304,unknown,two child home,0,negative
2305,unknown,drunk pretty ruff,0,negative
2305,unknown,fellow entered mercantile,0,negative
2305,unknown,charge new sheriff,0,negative
2305,unknown,jackson,0,negative
2305,unknown,price,0,negative
2305,unknown,heart,-1,negative
2305,unknown,hot bath,0,negative
2305,unknown,new sheriff,0,negative
2305,unknown,great read,1,negative
2305,unknown,abusive marriage,-1,negative
2305,unknown,closer fiona,0,negative
2305,unknown,every penny,0,negative
2305,unknown,dead husband,0,negative
2306,unknown,tara,0,negative
2306,unknown,one thing,0,negative
2306,unknown,great book,1,negative
2306,unknown,dumb move,0,negative
2307,unknown,recommend book anyone,1,negative
2307,unknown,lot food,0,negative
2307,unknown,plenty idea,0,negative
2307,unknown,pinterest work,-1,negative
2308,unknown,sense,0,negative
2308,unknown,second chapter,-1,negative
2308,unknown,waste time,-1,negative
2309,unknown,type book future,1,negative
2309,unknown,book werewolf vampire book,-1,negative
2310,unknown,novella,-1,negative
2310,unknown,two previous kindleonly novellaswinters,-1,negative
2310,unknown,faery tremble,0,negative
2310,unknown,read,-1,negative
2310,unknown,they,0,negative
2310,unknown,story information,-1,negative
2310,unknown,steampunkish element,-1,negative
2310,unknown,even shocking decision,0,negative
2310,unknown,critical information,-1,negative
2310,unknown,shocking prediction,0,negative
2310,unknown,episode cut,0,negative
2310,unknown,first two novella,-1,negative
2310,unknown,crossingirons prophecynote question,-1,negative
2310,unknown,thisin case,0,negative
2310,unknown,prince assert,0,negative
2310,unknown,place,-1,negative
2310,unknown,knightandthe lost prince fact,-1,negative
2310,unknown,first three book answer,1,negative
2310,unknown,iron legend winter,-1,negative
2310,unknown,kindle user,-1,negative
2311,unknown,emma,0,negative
2311,unknown,guy,-1,negative
2311,unknown,crazy ride book,-1,negative
2311,unknown,right story,-1,negative
2311,unknown,grace,0,negative
2311,unknown,daniel guy,0,negative
2312,unknown,first book,1,negative
2312,unknown,hard time,0,negative
2312,unknown,she,-1,negative
2312,unknown,hot shit pathtic loser,0,negative
2312,unknown,lot,-1,negative
2312,unknown,revenge better theme,-1,negative
2312,unknown,book,-1,negative
2312,unknown,book anyone,-1,negative
2312,unknown,really juliet,-1,negative
2312,unknown,anna mara,-1,negative
2313,unknown,major change order,0,negative
2313,unknown,thus case,0,negative
2313,unknown,two year woman,0,negative
2313,unknown,damon pa,0,negative
2313,unknown,what,0,negative
2313,unknown,straight conversational part,0,negative
2314,unknown,author high rating,-1,negative
2314,unknown,people,-1,negative
2314,unknown,good review,-1,negative
2314,unknown,speak change,0,negative
2314,unknown,someone edit book,-1,negative
2314,unknown,grader,0,negative
2314,unknown,book,-1,negative
2315,unknown,writer class assignmentthe dialogue,-1,negative
2315,unknown,bad dialogue clomp,0,negative
2315,unknown,brain read case image,-1,negative
2315,unknown,lot selfpublished book,-1,negative
2315,unknown,author book belt,-1,negative
2315,unknown,internal imagery swirl,0,negative
2315,unknown,stagei,0,negative
2315,unknown,undeniably one poorest novel,-1,negative
2315,unknown,account,0,negative
2315,unknown,story pulitzer material,-1,negative
2315,unknown,sometimes lessthanprofessional writing,-1,negative
2315,unknown,beginning author,-1,negative
2316,unknown,thing,-1,negative
2316,unknown,totally messed project,0,negative
2316,unknown,calledone day,0,negative
2316,unknown,one day game,0,negative
2316,unknown,reason anger,0,negative
2316,unknown,cat,0,negative
2316,unknown,made game,0,negative
2316,unknown,another short story,-1,negative
2316,unknown,office talk,0,negative
2317,unknown,arm leg,0,negative
